UNITID,EFALEVEL,EFTOTLT,EFTOTLM,EFTOTLW
101161,39,292,111,181
101161,40,1195,450,745
101161,41,1789,601,1188
101161,42,1789,601,1188
101161,43,1617,547,1070
101161,44,210,92,118
101161,45,1407,455,952
101161,51,172,54,118
101161,59,206,66,140
101161,60,1201,389,812
101189,1,3193,1203,1990
101189,2,2617,962,1655
101189,3,2358,844,1514
101189,4,298,156,142
101189,5,2060,688,1372
101189,11,259,118,141
101189,12,576,241,335
101189,19,460,148,312
101189,20,1600,540,1060
101189,21,2321,925,1396
101189,22,1803,713,1090
101189,23,1803,713,1090
101189,24,287,152,135
101189,25,1516,561,955
101189,32,518,212,306
101189,39,303,107,196
101189,40,1213,454,759
101189,41,872,278,594
101189,42,814,249,565
101189,43,555,131,424
101189,44,11,4,7
101189,45,544,127,417
101189,51,259,118,141
101189,52,58,29,29
101189,59,157,41,116
101189,60,387,86,301
101240,1,5797,2364,3433
101240,2,5797,2364,3433
101240,3,5480,2223,3257
101240,4,1388,641,747
101240,5,4092,1582,2510
101240,11,317,141,176
101240,19,381,151,230
101240,20,3711,1431,2280
101240,21,3185,1480,1705
101240,22,3185,1480,1705
101240,23,3099,1428,1671
101240,24,1143,541,602
101240,25,1956,887,1069
101240,31,86,52,34
101240,39,209,93,116
101240,40,1747,794,953
101240,41,2612,884,1728
101240,42,2612,884,1728
101240,43,2381,795,1586
101240,44,245,100,145
101240,45,2136,695,1441
101240,51,231,89,142
101240,59,172,58,114
101240,60,1964,637,1327
101277,1,89,1,88
101277,2,89,1,88
101277,3,89,1,88
101277,4,32,0,32
101277,5,57,1,56
101277,20,57,1,56
101277,21,89,1,88
101277,22,89,1,88
101277,23,89,1,88
101277,24,32,0,32
101277,25,57,1,56
101277,40,57,1,56
101286,1,4686,1590,3096
101286,2,4686,1590,3096
101286,3,4293,1456,2837
101286,4,1044,450,594
101286,5,3249,1006,2243
101286,11,393,134,259
101286,19,352,131,221
101286,20,2897,875,2022
101286,21,2294,884,1410
101286,22,2294,884,1410
101286,23,2286,878,1408
101286,24,840,362,478
101286,25,1446,516,930
101286,31,8,6,2
101286,39,193,80,113
101286,40,1253,436,817
101286,41,2392,706,1686
101286,42,2392,706,1686
101286,43,2007,578,1429
101286,44,204,88,116
101286,45,1803,490,1313
101286,51,385,128,257
101286,59,159,51,108
101286,60,1644,439,1205
101295,1,5281,1998,3283
101295,2,5281,1998,3283
101295,3,4904,1847,3057
101295,4,1194,544,650
101295,5,3710,1303,2407
101295,11,377,151,226
101295,19,327,87,240
101295,20,3383,1216,2167
101295,21,2954,1250,1704
101295,22,2954,1250,1704
101295,23,2917,1241,1676
101295,24,997,456,541
101295,25,1920,785,1135
101295,31,37,9,28
101295,39,196,61,135
101295,40,1724,724,1000
101295,41,2327,748,1579
101295,42,2327,748,1579
101295,43,1987,606,1381
101295,44,197,88,109
101295,45,1790,518,1272
101295,51,340,142,198
101295,59,131,26,105
101295,60,1659,492,1167
101301,1,1745,590,1155
101301,2,1745,590,1155
101301,3,1604,551,1053
101301,4,408,195,213
101301,5,1196,356,840
101301,11,141,39,102
101301,19,178,52,126
101301,20,1018,304,714
101301,21,1068,406,662
101301,22,1068,406,662
101301,23,1067,405,662
101301,24,371,178,193
101301,25,696,227,469
101301,31,1,1,0
101301,39,110,34,76
101301,40,586,193,393
101301,41,677,184,493
101301,42,677,184,493
101301,43,537,146,391
101301,44,37,17,20
101301,45,500,129,371
101301,51,140,38,102
101301,59,68,18,50
101301,60,432,111,321
101365,1,320,100,220
101365,2,320,100,220
101365,3,318,98,220
101365,4,51,28,23
101365,5,267,70,197
101365,11,2,2,0
101365,19,65,7,58
101365,20,202,63,139
101365,21,160,38,122
101365,22,160,38,122
101365,23,160,38,122
101365,24,25,7,18
101365,25,135,31,104
101365,39,18,3,15
101365,40,117,28,89
101365,41,160,62,98
101365,42,160,62,98
101365,43,158,60,98
101365,44,26,21,5
101365,45,132,39,93
101365,51,2,2,0
101365,59,47,4,43
101365,60,85,35,50
101435,1,1110,553,557
101435,2,1110,553,557
101435,3,1100,545,555
101435,4,261,148,113
101435,5,839,397,442
101435,11,10,8,2
101435,19,51,30,21
101435,20,788,367,421
101435,21,902,491,411
101435,22,902,491,411
101435,23,898,487,411
101435,24,261,148,113
101435,25,637,339,298
101435,31,4,4,0
101435,39,51,30,21
101435,40,586,309,277
101435,41,208,62,146
101435,42,208,62,146
101435,43,202,58,144
101435,45,202,58,144
101435,51,6,4,2
101435,60,202,58,144
101453,1,94,81,13
101453,2,69,58,11
101453,3,67,57,10
101453,4,8,6,2
101453,5,59,51,8
101453,11,2,1,1
101453,12,25,23,2
101453,19,17,16,1
101453,20,42,35,7
101453,21,33,27,6
101453,22,32,26,6
101453,23,32,26,6
101453,24,7,5,2
101453,25,25,21,4
101453,32,1,1,0
101453,39,8,8,0
101453,40,17,13,4
101453,41,61,54,7
101453,42,37,32,5
101453,43,35,31,4
101453,44,1,1,0
101453,45,34,30,4
101453,51,2,1,1
101453,52,24,22,2
101453,59,9,8,1
101453,60,25,22,3
101462,1,1383,642,741
101462,2,1383,642,741
101462,3,1040,463,577
101462,4,213,115,98
101462,5,827,348,479
101462,11,343,179,164
101462,19,232,102,130
101462,20,595,246,349
101462,21,635,298,337
101462,22,635,298,337
101462,23,635,298,337
101462,24,142,78,64
101462,25,493,220,273
101462,39,144,66,78
101462,40,349,154,195
101462,41,748,344,404
101462,42,748,344,404
101462,43,405,165,240
101462,44,71,37,34
101462,45,334,128,206
101462,51,343,179,164
101462,59,88,36,52
101462,60,246,92,154
101471,1,513,385,128
101471,2,513,385,128
101471,3,504,385,119
101471,4,284,215,69
101471,5,220,170,50
101471,11,9,0,9
101471,19,1,1,0
101471,20,219,169,50
101471,21,421,301,120
101471,22,421,301,120
101471,23,412,301,111
101471,24,246,177,69
101471,25,166,124,42
101471,31,9,0,9
101471,40,166,124,42
101471,41,92,84,8
101471,42,92,84,8
101471,43,92,84,8
101471,44,38,38,0
101471,45,54,46,8
101471,59,1,1,0
101471,60,53,45,8
101480,1,8693,3632,5061
101480,2,7588,3207,4381
101480,3,7195,3001,4194
101480,4,1158,561,597
101480,5,6037,2440,3597
101480,11,393,206,187
101480,12,1105,425,680
101480,19,634,203,431
101480,20,5403,2237,3166
101480,21,5982,2602,3380
101480,22,5779,2522,3257
101480,23,5664,2425,3239
101480,24,1142,552,590
101480,25,4522,1873,2649
101480,31,115,97,18
101480,32,203,80,123
101480,39,409,147,262
101480,40,4113,1726,2387
101480,41,2711,1030,1681
101480,42,1809,685,1124
101480,43,1531,576,955
101480,44,16,9,7
101480,45,1515,567,948
101480,51,278,109,169
101480,52,902,345,557
101480,59,225,56,169
101480,60,1290,511,779
101499,1,1091,460,631
101499,2,1091,460,631
101499,3,1037,428,609
101499,4,299,154,145
101499,5,738,274,464
101499,11,54,32,22
101499,19,130,44,86
101499,20,608,230,378
101499,21,618,282,336
101499,22,618,282,336
101499,23,613,278,335
101499,24,246,120,126
101499,25,367,158,209
101499,31,5,4,1
101499,39,73,30,43
101499,40,294,128,166
101499,41,473,178,295
101499,42,473,178,295
101499,43,424,150,274
101499,44,53,34,19
101499,45,371,116,255
101499,51,49,28,21
101499,59,57,14,43
101499,60,314,102,212
101505,1,8542,3328,5214
101505,2,8542,3328,5214
101505,3,7494,2937,4557
101505,4,1658,710,948
101505,5,5836,2227,3609
101505,11,1048,391,657
101505,19,935,378,557
101505,20,4901,1849,3052
101505,21,2891,1229,1662
101505,22,2891,1229,1662
101505,23,2861,1211,1650
101505,24,1053,446,607
101505,25,1808,765,1043
101505,31,30,18,12
101505,39,385,170,215
101505,40,1423,595,828
101505,41,5651,2099,3552
101505,42,5651,2099,3552
101505,43,4633,1726,2907
101505,44,605,264,341
101505,45,4028,1462,2566
101505,51,1018,373,645
101505,59,550,208,342
101505,60,3478,1254,2224
101514,1,11186,4886,6300
101514,2,11186,4886,6300
101514,3,9970,4300,5670
101514,4,2081,954,1127
101514,5,7889,3346,4543
101514,11,1216,586,630
101514,19,839,322,517
101514,20,7050,3024,4026
101514,21,4254,2001,2253
101514,22,4254,2001,2253
101514,23,4202,1971,2231
101514,24,1225,559,666
101514,25,2977,1412,1565
101514,31,52,30,22
101514,39,346,157,189
101514,40,2631,1255,1376
101514,41,6932,2885,4047
101514,42,6932,2885,4047
101514,43,5768,2329,3439
101514,44,856,395,461
101514,45,4912,1934,2978
101514,51,1164,556,608
101514,59,493,165,328
101514,60,4419,1769,2650
101541,1,347,16,331
101541,2,347,16,331
101541,3,331,10,321
101541,4,67,0,67
101541,5,264,10,254
101541,11,16,6,10
101541,19,38,1,37
101541,20,226,9,217
101541,21,262,1,261
101541,22,262,1,261
101541,23,261,1,260
101541,24,66,0,66
101541,25,195,1,194
101541,31,1,0,1
101541,39,22,1,21
101541,40,173,0,173
101541,41,85,15,70
101541,42,85,15,70
101541,43,70,9,61
101541,44,1,0,1
101541,45,69,9,60
101541,51,15,6,9
101541,59,16,0,16
101541,60,53,9,44
101569,1,3028,1233,1795
101569,2,3028,1233,1795
101569,3,2894,1197,1697
101569,4,699,344,355
101569,5,2195,853,1342
101569,11,134,36,98
101569,19,318,154,164
101569,20,1877,699,1178
101569,21,1788,762,1026
101569,22,1788,762,1026
101569,23,1787,762,1025
101569,24,585,272,313
101569,25,1202,490,712
101569,31,1,0,1
101569,39,182,99,83
101569,40,1020,391,629
101569,41,1240,471,769
101569,42,1240,471,769
101569,43,1107,435,672
101569,44,114,72,42
101569,45,993,363,630
101569,51,133,36,97
101569,59,136,55,81
101569,60,857,308,549
101587,1,4427,1219,3208
101587,2,1999,857,1142
101587,3,1988,851,1137
101587,4,380,158,222
101587,5,1608,693,915
101587,11,11,6,5
101587,12,2428,362,2066
101587,19,252,114,138
101587,20,1356,579,777
101587,21,3890,1059,2831
101587,22,1696,749,947
101587,23,1694,748,946
101587,24,375,155,220
101587,25,1319,593,726
101587,31,2,1,1
101587,32,2194,310,1884
101587,39,219,104,115
101587,40,1100,489,611
101587,41,537,160,377
101587,42,303,108,195
101587,43,294,103,191
101587,44,5,3,2
101587,45,289,100,189
101587,51,9,5,4
101587,52,234,52,182
101587,59,33,10,23
101587,60,256,90,166
101602,1,1570,606,964
101602,2,1570,606,964
101602,3,1372,501,871
101602,4,464,194,270
101602,5,908,307,601
101602,11,198,105,93
101602,19,124,37,87
101602,20,784,270,514
101602,21,972,394,578
101602,22,972,394,578
101602,23,969,393,576
101602,24,410,173,237
101602,25,559,220,339
101602,31,3,1,2
101602,39,82,27,55
101602,40,477,193,284
101602,41,598,212,386
101602,42,598,212,386
101602,43,403,108,295
101602,44,54,21,33
101602,45,349,87,262
101602,51,195,104,91
101602,59,42,10,32
101602,60,307,77,230
101648,1,418,340,78
101648,2,418,340,78
101648,3,411,339,72
101648,4,249,205,44
101648,5,162,134,28
101648,11,7,1,6
101648,19,27,23,4
101648,20,135,111,24
101648,21,411,339,72
101648,22,411,339,72
101648,23,411,339,72
101648,24,249,205,44
101648,25,162,134,28
101648,39,27,23,4
101648,40,135,111,24
101648,41,7,1,6
101648,42,7,1,6
101648,51,7,1,6
101675,1,1666,874,792
101675,2,1666,874,792
101675,3,1663,873,790
101675,4,406,245,161
101675,5,1257,628,629
101675,11,3,1,2
101675,19,156,85,71
101675,20,1101,543,558
101675,21,1577,834,743
101675,22,1577,834,743
101675,23,1576,834,742
101675,24,404,243,161
101675,25,1172,591,581
101675,31,1,0,1
101675,39,147,80,67
101675,40,1025,511,514
101675,41,89,40,49
101675,42,89,40,49
101675,43,87,39,48
101675,44,2,2,0
101675,45,85,37,48
101675,51,2,1,1
101675,59,9,5,4
101675,60,76,32,44
101693,1,1610,513,1097
101693,2,1481,489,992
101693,3,1472,486,986
101693,4,259,106,153
101693,5,1213,380,833
101693,11,9,3,6
101693,12,129,24,105
101693,19,128,46,82
101693,20,1085,334,751
101693,21,1288,461,827
101693,22,1257,456,801
101693,23,1257,456,801
101693,24,258,106,152
101693,25,999,350,649
101693,32,31,5,26
101693,39,113,45,68
101693,40,886,305,581
101693,41,322,52,270
101693,42,224,33,191
101693,43,215,30,185
101693,44,1,0,1
101693,45,214,30,184
101693,51,9,3,6
101693,52,98,19,79
101693,59,15,1,14
101693,60,199,29,170
101709,1,3062,1003,2059
101709,2,2618,890,1728
101709,3,2610,886,1724
101709,4,531,176,355
101709,5,2079,710,1369
101709,11,8,4,4
101709,12,444,113,331
101709,19,173,65,108
101709,20,1906,645,1261
101709,21,2526,802,1724
101709,22,2350,770,1580
101709,23,2348,769,1579
101709,24,519,172,347
101709,25,1829,597,1232
101709,31,2,1,1
101709,32,176,32,144
101709,39,158,58,100
101709,40,1671,539,1132
101709,41,536,201,335
101709,42,268,120,148
101709,43,262,117,145
101709,44,12,4,8
101709,45,250,113,137
101709,51,6,3,3
101709,52,268,81,187
101709,59,15,7,8
101709,60,235,106,129
101736,1,3854,1667,2187
101736,2,3854,1667,2187
101736,3,3235,1320,1915
101736,4,811,370,441
101736,5,2424,950,1474
101736,11,619,347,272
101736,19,237,89,148
101736,20,2187,861,1326
101736,21,1840,856,984
101736,22,1840,856,984
101736,23,1834,851,983
101736,24,668,308,360
101736,25,1166,543,623
101736,31,6,5,1
101736,39,138,61,77
101736,40,1028,482,546
101736,41,2014,811,1203
101736,42,2014,811,1203
101736,43,1401,469,932
101736,44,143,62,81
101736,45,1258,407,851
101736,51,613,342,271
101736,59,99,28,71
101736,60,1159,379,780
101879,1,6931,2915,4016
101879,2,5881,2504,3377
101879,3,5536,2382,3154
101879,4,970,398,572
101879,5,4566,1984,2582
101879,11,345,122,223
101879,12,1050,411,639
101879,19,523,230,293
101879,20,4043,1754,2289
101879,21,5133,2192,2941
101879,22,4795,2043,2752
101879,23,4784,2040,2744
101879,24,953,388,565
101879,25,3831,1652,2179
101879,31,11,3,8
101879,32,338,149,189
101879,39,449,205,244
101879,40,3382,1447,1935
101879,41,1798,723,1075
101879,42,1086,461,625
101879,43,752,342,410
101879,44,17,10,7
101879,45,735,332,403
101879,51,334,119,215
101879,52,712,262,450
101879,59,74,25,49
101879,60,661,307,354
101897,1,2834,1113,1721
101897,2,2834,1113,1721
101897,3,2376,897,1479
101897,4,664,280,384
101897,5,1712,617,1095
101897,11,458,216,242
101897,19,102,42,60
101897,20,1610,575,1035
101897,21,1450,609,841
101897,22,1450,609,841
101897,23,1432,600,832
101897,24,538,223,315
101897,25,894,377,517
101897,31,18,9,9
101897,39,69,31,38
101897,40,825,346,479
101897,41,1384,504,880
101897,42,1384,504,880
101897,43,944,297,647
101897,44,126,57,69
101897,45,818,240,578
101897,51,440,207,233
101897,59,33,11,22
101897,60,785,229,556
101912,1,1903,807,1096
101912,2,1861,791,1070
101912,3,1854,789,1065
101912,4,365,151,214
101912,5,1489,638,851
101912,11,7,2,5
101912,12,42,16,26
101912,19,75,37,38
101912,20,1414,601,813
101912,21,1810,761,1049
101912,22,1771,747,1024
101912,23,1770,747,1023
101912,24,364,151,213
101912,25,1406,596,810
101912,31,1,0,1
101912,32,39,14,25
101912,39,74,36,38
101912,40,1332,560,772
101912,41,93,46,47
101912,42,90,44,46
101912,43,84,42,42
101912,44,1,0,1
101912,45,83,42,41
101912,51,6,2,4
101912,52,3,2,1
101912,59,1,1,0
101912,60,82,41,41
101949,1,1349,522,827
101949,2,1349,522,827
101949,3,1218,444,774
101949,4,469,220,249
101949,5,749,224,525
101949,11,131,78,53
101949,19,112,38,74
101949,20,637,186,451
101949,21,886,369,517
101949,22,886,369,517
101949,23,886,369,517
101949,24,427,207,220
101949,25,459,162,297
101949,39,79,29,50
101949,40,380,133,247
101949,41,463,153,310
101949,42,463,153,310
101949,43,332,75,257
101949,44,42,13,29
101949,45,290,62,228
101949,51,131,78,53
101949,59,33,9,24
101949,60,257,53,204
101958,1,102,4,98
101958,2,102,4,98
101958,3,102,4,98
101958,4,4,0,4
101958,5,98,4,94
101958,20,98,4,94
101958,21,102,4,98
101958,22,102,4,98
101958,23,102,4,98
101958,24,4,0,4
101958,25,98,4,94
101958,40,98,4,94
101994,1,517,196,321
101994,2,517,196,321
101994,3,414,138,276
101994,4,77,38,39
101994,5,337,100,237
101994,11,103,58,45
101994,19,74,23,51
101994,20,263,77,186
101994,21,260,100,160
101994,22,260,100,160
101994,23,260,100,160
101994,24,68,32,36
101994,25,192,68,124
101994,39,47,15,32
101994,40,145,53,92
101994,41,257,96,161
101994,42,257,96,161
101994,43,154,38,116
101994,44,9,6,3
101994,45,145,32,113
101994,51,103,58,45
101994,59,27,8,19
101994,60,118,24,94
102030,1,3896,1570,2326
102030,2,3896,1570,2326
102030,3,3363,1337,2026
102030,4,965,482,483
102030,5,2398,855,1543
102030,11,533,233,300
102030,19,399,152,247
102030,20,1999,703,1296
102030,21,2171,961,1210
102030,22,2171,961,1210
102030,23,2170,960,1210
102030,24,835,419,416
102030,25,1335,541,794
102030,31,1,1,0
102030,39,276,109,167
102030,40,1059,432,627
102030,41,1725,609,1116
102030,42,1725,609,1116
102030,43,1193,377,816
102030,44,130,63,67
102030,45,1063,314,749
102030,51,532,232,300
102030,59,123,43,80
102030,60,940,271,669
102049,1,4833,1826,3007
102049,2,3013,1047,1966
102049,3,2995,1039,1956
102049,4,765,267,498
102049,5,2230,772,1458
102049,11,18,8,10
102049,12,1820,779,1041
102049,19,148,47,101
102049,20,2082,725,1357
102049,21,4361,1688,2673
102049,22,2850,998,1852
102049,23,2844,996,1848
102049,24,755,263,492
102049,25,2089,733,1356
102049,31,6,2,4
102049,32,1511,690,821
102049,39,127,44,83
102049,40,1962,689,1273
102049,41,472,138,334
102049,42,163,49,114
102049,43,151,43,108
102049,44,10,4,6
102049,45,141,39,102
102049,51,12,6,6
102049,52,309,89,220
102049,59,21,3,18
102049,60,120,36,84
102058,1,611,336,275
102058,2,582,320,262
102058,3,447,255,192
102058,4,240,130,110
102058,5,207,125,82
102058,11,135,65,70
102058,12,29,16,13
102058,19,97,65,32
102058,20,110,60,50
102058,21,478,257,221
102058,22,455,245,210
102058,23,320,180,140
102058,24,190,100,90
102058,25,130,80,50
102058,31,135,65,70
102058,32,23,12,11
102058,39,60,40,20
102058,40,70,40,30
102058,41,133,79,54
102058,42,127,75,52
102058,43,127,75,52
102058,44,50,30,20
102058,45,77,45,32
102058,52,6,4,2
102058,59,37,25,12
102058,60,40,20,20
102067,1,5068,2209,2859
102067,2,5068,2209,2859
102067,3,4859,2122,2737
102067,4,1356,655,701
102067,5,3503,1467,2036
102067,11,209,87,122
102067,19,445,221,224
102067,20,3058,1246,1812
102067,21,2468,1211,1257
102067,22,2468,1211,1257
102067,23,2454,1203,1251
102067,24,877,447,430
102067,25,1577,756,821
102067,31,14,8,6
102067,39,227,128,99
102067,40,1350,628,722
102067,41,2600,998,1602
102067,42,2600,998,1602
102067,43,2405,919,1486
102067,44,479,208,271
102067,45,1926,711,1215
102067,51,195,79,116
102067,59,218,93,125
102067,60,1708,618,1090
102076,1,2295,907,1388
102076,2,2295,907,1388
102076,3,2161,846,1315
102076,4,716,298,418
102076,5,1445,548,897
102076,11,134,61,73
102076,19,177,65,112
102076,20,1268,483,785
102076,21,1541,648,893
102076,22,1541,648,893
102076,23,1538,647,891
102076,24,656,277,379
102076,25,882,370,512
102076,31,3,1,2
102076,39,111,46,65
102076,40,771,324,447
102076,41,754,259,495
102076,42,754,259,495
102076,43,623,199,424
102076,44,60,21,39
102076,45,563,178,385
102076,51,131,60,71
102076,59,66,19,47
102076,60,497,159,338
102094,1,15065,5806,9259
102094,2,11307,4896,6411
102094,3,11048,4787,6261
102094,4,1878,823,1055
102094,5,9170,3964,5206
102094,11,259,109,150
102094,12,3758,910,2848
102094,19,952,395,557
102094,20,8218,3569,4649
102094,21,12028,4633,7395
102094,22,8767,3838,4929
102094,23,8754,3830,4924
102094,24,1834,804,1030
102094,25,6920,3026,3894
102094,31,13,8,5
102094,32,3261,795,2466
102094,39,779,332,447
102094,40,6141,2694,3447
102094,41,3037,1173,1864
102094,42,2540,1058,1482
102094,43,2294,957,1337
102094,44,44,19,25
102094,45,2250,938,1312
102094,51,246,101,145
102094,52,497,115,382
102094,59,173,63,110
102094,60,2077,875,1202
102234,1,1422,563,859
102234,2,1292,520,772
102234,3,1269,504,765
102234,4,435,172,263
102234,5,834,332,502
102234,11,23,16,7
102234,12,130,43,87
102234,19,47,29,18
102234,20,787,303,484
102234,21,1210,488,722
102234,22,1205,488,717
102234,23,1205,488,717
102234,24,432,172,260
102234,25,773,316,457
102234,32,5,0,5
102234,39,44,28,16
102234,40,729,288,441
102234,41,212,75,137
102234,42,87,32,55
102234,43,64,16,48
102234,44,3,0,3
102234,45,61,16,45
102234,51,23,16,7
102234,52,125,43,82
102234,59,3,1,2
102234,60,58,15,43
102261,1,161,94,67
102261,2,161,94,67
102261,3,160,94,66
102261,4,17,8,9
102261,5,143,86,57
102261,11,1,0,1
102261,19,30,17,13
102261,20,113,69,44
102261,21,130,79,51
102261,22,130,79,51
102261,23,130,79,51
102261,24,16,8,8
102261,25,114,71,43
102261,39,25,15,10
102261,40,89,56,33
102261,41,31,15,16
102261,42,31,15,16
102261,43,30,15,15
102261,44,1,0,1
102261,45,29,15,14
102261,51,1,0,1
102261,59,5,2,3
102261,60,24,13,11
102270,1,863,443,420
102270,2,863,443,420
102270,3,863,443,420
102270,4,163,77,86
102270,5,700,366,334
102270,19,81,52,29
102270,20,619,314,305
102270,21,808,411,397
102270,22,808,411,397
102270,23,808,411,397
102270,24,163,77,86
102270,25,645,334,311
102270,39,62,40,22
102270,40,583,294,289
102270,41,55,32,23
102270,42,55,32,23
102270,43,55,32,23
102270,45,55,32,23
102270,59,19,12,7
102270,60,36,20,16
102298,1,932,440,492
102298,2,932,440,492
102298,3,894,411,483
102298,4,276,149,127
102298,5,618,262,356
102298,11,38,29,9
102298,19,5,0,5
102298,20,613,262,351
102298,21,849,386,463
102298,22,849,386,463
102298,23,849,386,463
102298,24,256,136,120
102298,25,593,250,343
102298,39,5,0,5
102298,40,588,250,338
102298,41,83,54,29
102298,42,83,54,29
102298,43,45,25,20
102298,44,20,13,7
102298,45,25,12,13
102298,51,38,29,9
102298,60,25,12,13
102313,1,1351,673,678
102313,2,1351,673,678
102313,3,1262,643,619
102313,4,270,149,121
102313,5,992,494,498
102313,11,89,30,59
102313,19,183,92,91
102313,20,809,402,407
102313,21,711,394,317
102313,22,711,394,317
102313,23,710,393,317
102313,24,201,110,91
102313,25,509,283,226
102313,31,1,1,0
102313,39,112,65,47
102313,40,397,218,179
102313,41,640,279,361
102313,42,640,279,361
102313,43,552,250,302
102313,44,69,39,30
102313,45,483,211,272
102313,51,88,29,59
102313,59,71,27,44
102313,60,412,184,228
102368,1,20573,7506,13067
102368,2,16316,6221,10095
102368,3,16208,6175,10033
102368,4,2121,862,1259
102368,5,14087,5313,8774
102368,11,108,46,62
102368,12,4257,1285,2972
102368,19,1331,445,886
102368,20,12756,4868,7888
102368,21,10334,3975,6359
102368,22,9141,3614,5527
102368,23,9109,3602,5507
102368,24,1613,674,939
102368,25,7496,2928,4568
102368,31,32,12,20
102368,32,1193,361,832
102368,39,647,229,418
102368,40,6849,2699,4150
102368,41,10239,3531,6708
102368,42,7175,2607,4568
102368,43,7099,2573,4526
102368,44,508,188,320
102368,45,6591,2385,4206
102368,51,76,34,42
102368,52,3064,924,2140
102368,59,684,216,468
102368,60,5907,2169,3738
102377,1,3118,1258,1860
102377,2,2584,1093,1491
102377,3,2584,1093,1491
102377,4,659,246,413
102377,5,1925,847,1078
102377,12,534,165,369
102377,19,55,27,28
102377,20,1870,820,1050
102377,21,2954,1183,1771
102377,22,2468,1038,1430
102377,23,2468,1038,1430
102377,24,645,244,401
102377,25,1823,794,1029
102377,32,486,145,341
102377,39,54,27,27
102377,40,1769,767,1002
102377,41,164,75,89
102377,42,116,55,61
102377,43,116,55,61
102377,44,14,2,12
102377,45,102,53,49
102377,52,48,20,28
102377,59,1,0,1
102377,60,101,53,48
102395,1,347,241,106
102395,2,95,79,16
102395,3,80,68,12
102395,5,80,68,12
102395,11,15,11,4
102395,12,252,162,90
102395,19,26,23,3
102395,20,54,45,9
102395,21,89,61,28
102395,22,14,12,2
102395,23,14,12,2
102395,25,14,12,2
102395,32,75,49,26
102395,39,2,2,0
102395,40,12,10,2
102395,41,258,180,78
102395,42,81,67,14
102395,43,66,56,10
102395,45,66,56,10
102395,51,15,11,4
102395,52,177,113,64
102395,59,24,21,3
102395,60,42,35,7
102429,1,3490,1265,2225
102429,2,3490,1265,2225
102429,3,3212,1141,2071
102429,4,905,395,510
102429,5,2307,746,1561
102429,11,278,124,154
102429,19,264,86,178
102429,20,2043,660,1383
102429,21,1808,710,1098
102429,22,1808,710,1098
102429,23,1804,707,1097
102429,24,753,322,431
102429,25,1051,385,666
102429,31,4,3,1
102429,39,115,43,72
102429,40,936,342,594
102429,41,1682,555,1127
102429,42,1682,555,1127
102429,43,1408,434,974
102429,44,152,73,79
102429,45,1256,361,895
102429,51,274,121,153
102429,59,149,43,106
102429,60,1107,318,789
102553,1,17363,7086,10277
102553,2,16380,6762,9618
102553,3,13116,5470,7646
102553,4,1965,821,1144
102553,5,11151,4649,6502
102553,11,3264,1292,1972
102553,12,983,324,659
102553,19,613,257,356
102553,20,10538,4392,6146
102553,21,7904,3593,4311
102553,22,7679,3519,4160
102553,23,7193,3245,3948
102553,24,1411,603,808
102553,25,5782,2642,3140
102553,31,486,274,212
102553,32,225,74,151
102553,39,359,171,188
102553,40,5423,2471,2952
102553,41,9459,3493,5966
102553,42,8701,3243,5458
102553,43,5923,2225,3698
102553,44,554,218,336
102553,45,5369,2007,3362
102553,51,2778,1018,1760
