UNITID,EFALEVEL,EFTOTLT,EFTOTLM,EFTOTLW
456630,52,24,10,14
456630,59,1,0,1
456630,60,45,17,28
456667,1,950,309,641
456667,2,727,246,481
456667,3,724,244,480
456667,4,123,41,82
456667,5,601,203,398
456667,11,3,2,1
456667,12,223,63,160
456667,19,104,24,80
456667,20,497,179,318
456667,21,76,29,47
456667,22,39,21,18
456667,23,39,21,18
456667,24,1,1,0
456667,25,38,20,18
456667,32,37,8,29
456667,39,3,1,2
456667,40,35,19,16
456667,41,874,280,594
456667,42,688,225,463
456667,43,685,223,462
456667,44,122,40,82
456667,45,563,183,380
456667,51,3,2,1
456667,52,186,55,131
456667,59,101,23,78
456667,60,462,160,302
456719,1,85,1,84
456719,2,85,1,84
456719,3,85,1,84
456719,4,24,0,24
456719,5,61,1,60
456719,20,61,1,60
456719,21,85,1,84
456719,22,85,1,84
456719,23,85,1,84
456719,24,24,0,24
456719,25,61,1,60
456719,40,61,1,60
456728,1,39,3,36
456728,2,39,3,36
456728,3,39,3,36
456728,4,11,0,11
456728,5,28,3,25
456728,20,28,3,25
456728,21,27,2,25
456728,22,27,2,25
456728,23,27,2,25
456728,24,8,0,8
456728,25,19,2,17
456728,40,19,2,17
456728,41,12,1,11
456728,42,12,1,11
456728,43,12,1,11
456728,44,3,0,3
456728,45,9,1,8
456728,60,9,1,8
456737,1,102,7,95
456737,2,102,7,95
456737,3,102,7,95
456737,4,43,2,41
456737,5,59,5,54
456737,20,59,5,54
456737,21,102,7,95
456737,22,102,7,95
456737,23,102,7,95
456737,24,43,2,41
456737,25,59,5,54
456737,40,59,5,54
456746,1,102,6,96
456746,2,102,6,96
456746,3,102,6,96
456746,4,32,2,30
456746,5,70,4,66
456746,20,70,4,66
456746,21,72,4,68
456746,22,72,4,68
456746,23,72,4,68
456746,24,25,1,24
456746,25,47,3,44
456746,40,47,3,44
456746,41,30,2,28
456746,42,30,2,28
456746,43,30,2,28
456746,44,7,1,6
456746,45,23,1,22
456746,60,23,1,22
456755,1,40,2,38
456755,2,40,2,38
456755,3,40,2,38
456755,4,14,1,13
456755,5,26,1,25
456755,20,26,1,25
456755,21,28,2,26
456755,22,28,2,26
456755,23,28,2,26
456755,24,11,1,10
456755,25,17,1,16
456755,40,17,1,16
456755,41,12,0,12
456755,42,12,0,12
456755,43,12,0,12
456755,44,3,0,3
456755,45,9,0,9
456755,60,9,0,9
456764,1,96,4,92
456764,2,96,4,92
456764,3,96,4,92
456764,4,38,1,37
456764,5,58,3,55
456764,20,58,3,55
456764,21,68,3,65
456764,22,68,3,65
456764,23,68,3,65
456764,24,31,1,30
456764,25,37,2,35
456764,40,37,2,35
456764,41,28,1,27
456764,42,28,1,27
456764,43,28,1,27
456764,44,7,0,7
456764,45,21,1,20
456764,60,21,1,20
456773,1,54,3,51
456773,2,54,3,51
456773,3,54,3,51
456773,4,16,1,15
456773,5,38,2,36
456773,20,38,2,36
456773,21,54,3,51
456773,22,54,3,51
456773,23,54,3,51
456773,24,16,1,15
456773,25,38,2,36
456773,40,38,2,36
456782,1,291,77,214
456782,2,291,77,214
456782,3,285,76,209
456782,4,21,4,17
456782,5,264,72,192
456782,11,6,1,5
456782,19,49,12,37
456782,20,215,60,155
456782,21,196,59,137
456782,22,196,59,137
456782,23,196,59,137
456782,24,18,4,14
456782,25,178,55,123
456782,39,41,12,29
456782,40,137,43,94
456782,41,95,18,77
456782,42,95,18,77
456782,43,89,17,72
456782,44,3,0,3
456782,45,86,17,69
456782,51,6,1,5
456782,59,8,0,8
456782,60,78,17,61
456791,1,845,147,698
456791,2,845,147,698
456791,3,845,147,698
456791,4,112,24,88
456791,5,733,123,610
456791,19,145,21,124
456791,20,588,102,486
456791,21,845,147,698
456791,22,845,147,698
456791,23,845,147,698
456791,24,112,24,88
456791,25,733,123,610
456791,39,145,21,124
456791,40,588,102,486
456807,1,171,35,136
456807,2,171,35,136
456807,3,165,35,130
456807,4,23,2,21
456807,5,142,33,109
456807,11,6,0,6
456807,19,34,7,27
456807,20,108,26,82
456807,21,139,30,109
456807,22,139,30,109
456807,23,137,30,107
456807,24,23,2,21
456807,25,114,28,86
456807,31,2,0,2
456807,39,32,6,26
456807,40,82,22,60
456807,41,32,5,27
456807,42,32,5,27
456807,43,28,5,23
456807,45,28,5,23
456807,51,4,0,4
456807,59,2,1,1
456807,60,26,4,22
456816,1,221,43,178
456816,2,221,43,178
456816,3,215,42,173
456816,4,31,7,24
456816,5,184,35,149
456816,11,6,1,5
456816,19,32,10,22
456816,20,152,25,127
456816,21,161,35,126
456816,22,161,35,126
456816,23,159,35,124
456816,24,30,6,24
456816,25,129,29,100
456816,31,2,0,2
456816,39,31,9,22
456816,40,98,20,78
456816,41,60,8,52
456816,42,60,8,52
456816,43,56,7,49
456816,44,1,1,0
456816,45,55,6,49
456816,51,4,1,3
456816,59,1,1,0
456816,60,54,5,49
456825,1,106,8,98
456825,2,106,8,98
456825,3,106,8,98
456825,4,24,1,23
456825,5,82,7,75
456825,20,82,7,75
456825,21,106,8,98
456825,22,106,8,98
456825,23,106,8,98
456825,24,24,1,23
456825,25,82,7,75
456825,40,82,7,75
456834,1,237,127,110
456834,2,126,64,62
456834,3,126,64,62
456834,4,8,6,2
456834,5,118,58,60
456834,12,111,63,48
456834,19,35,17,18
456834,20,83,41,42
456834,21,158,82,76
456834,22,102,53,49
456834,23,102,53,49
456834,24,7,5,2
456834,25,95,48,47
456834,32,56,29,27
456834,39,33,15,18
456834,40,62,33,29
456834,41,79,45,34
456834,42,24,11,13
456834,43,24,11,13
456834,44,1,1,0
456834,45,23,10,13
456834,52,55,34,21
456834,59,2,2,0
456834,60,21,8,13
456852,1,578,193,385
456852,2,578,193,385
456852,3,578,193,385
456852,4,74,21,53
456852,5,504,172,332
456852,19,57,17,40
456852,20,447,155,292
456852,21,578,193,385
456852,22,578,193,385
456852,23,578,193,385
456852,24,74,21,53
456852,25,504,172,332
456852,39,57,17,40
456852,40,447,155,292
456861,1,655,110,545
456861,2,655,110,545
456861,3,655,110,545
456861,4,196,32,164
456861,5,459,78,381
456861,20,459,78,381
456861,21,655,110,545
456861,22,655,110,545
456861,23,655,110,545
456861,24,196,32,164
456861,25,459,78,381
456861,40,459,78,381
456922,1,278,75,203
456922,2,278,75,203
456922,3,278,75,203
456922,4,103,26,77
456922,5,175,49,126
456922,20,175,49,126
456922,21,278,75,203
456922,22,278,75,203
456922,23,278,75,203
456922,24,103,26,77
456922,25,175,49,126
456922,40,175,49,126
456931,1,268,125,143
456931,2,268,125,143
456931,3,268,125,143
456931,4,104,48,56
456931,5,164,77,87
456931,20,164,77,87
456931,21,268,125,143
456931,22,268,125,143
456931,23,268,125,143
456931,24,104,48,56
456931,25,164,77,87
456931,40,164,77,87
456940,1,441,226,215
456940,2,441,226,215
456940,3,441,226,215
456940,4,43,28,15
456940,5,398,198,200
456940,19,46,19,27
456940,20,352,179,173
456940,21,441,226,215
456940,22,441,226,215
456940,23,441,226,215
456940,24,43,28,15
456940,25,398,198,200
456940,39,46,19,27
456940,40,352,179,173
456959,1,495,143,352
456959,2,495,143,352
456959,3,477,132,345
456959,4,155,42,113
456959,5,322,90,232
456959,11,18,11,7
456959,19,39,5,34
456959,20,283,85,198
456959,21,467,130,337
456959,22,467,130,337
456959,23,466,129,337
456959,24,155,42,113
456959,25,311,87,224
456959,31,1,1,0
456959,39,39,5,34
456959,40,272,82,190
456959,41,28,13,15
456959,42,28,13,15
456959,43,11,3,8
456959,45,11,3,8
456959,51,17,10,7
456959,60,11,3,8
456968,1,179,5,174
456968,2,179,5,174
456968,3,179,5,174
456968,4,15,2,13
456968,5,164,3,161
456968,20,164,3,161
456968,21,151,3,148
456968,22,151,3,148
456968,23,151,3,148
456968,24,11,1,10
456968,25,140,2,138
456968,40,140,2,138
456968,41,28,2,26
456968,42,28,2,26
456968,43,28,2,26
456968,44,4,1,3
456968,45,24,1,23
456968,60,24,1,23
456977,1,174,34,140
456977,2,174,34,140
456977,3,174,34,140
456977,4,44,9,35
456977,5,130,25,105
456977,20,130,25,105
456977,21,174,34,140
456977,22,174,34,140
456977,23,174,34,140
456977,24,44,9,35
456977,25,130,25,105
456977,40,130,25,105
457004,1,99,33,66
457004,2,99,33,66
457004,3,99,33,66
457004,4,6,4,2
457004,5,93,29,64
457004,19,14,2,12
457004,20,79,27,52
457004,21,67,21,46
457004,22,67,21,46
457004,23,67,21,46
457004,24,4,3,1
457004,25,63,18,45
457004,39,12,2,10
457004,40,51,16,35
457004,41,32,12,20
457004,42,32,12,20
457004,43,32,12,20
457004,44,2,1,1
457004,45,30,11,19
457004,59,2,0,2
457004,60,28,11,17
457022,1,205,44,161
457022,2,205,44,161
457022,3,205,44,161
457022,4,40,10,30
457022,5,165,34,131
457022,20,165,34,131
457022,21,137,32,105
457022,22,137,32,105
457022,23,137,32,105
457022,24,31,8,23
457022,25,106,24,82
457022,40,106,24,82
457022,41,68,12,56
457022,42,68,12,56
457022,43,68,12,56
457022,44,9,2,7
457022,45,59,10,49
457022,60,59,10,49
457031,1,49,0,49
457031,2,49,0,49
457031,3,49,0,49
457031,4,7,0,7
457031,5,42,0,42
457031,20,42,0,42
457031,21,49,0,49
457031,22,49,0,49
457031,23,49,0,49
457031,24,7,0,7
457031,25,42,0,42
457031,40,42,0,42
457077,1,411,21,390
457077,2,411,21,390
457077,3,411,21,390
457077,4,118,7,111
457077,5,293,14,279
457077,20,293,14,279
457077,21,411,21,390
457077,22,411,21,390
457077,23,411,21,390
457077,24,118,7,111
457077,25,293,14,279
457077,40,293,14,279
457086,1,166,35,131
457086,2,166,35,131
457086,3,166,35,131
457086,4,14,6,8
457086,5,152,29,123
457086,20,152,29,123
457086,21,117,31,86
457086,22,117,31,86
457086,23,117,31,86
457086,24,12,6,6
457086,25,105,25,80
457086,40,105,25,80
457086,41,49,4,45
457086,42,49,4,45
457086,43,49,4,45
457086,44,2,0,2
457086,45,47,4,43
457086,60,47,4,43
457101,1,255,94,161
457101,2,255,94,161
457101,3,255,94,161
457101,4,28,10,18
457101,5,227,84,143
457101,19,56,23,33
457101,20,171,61,110
457101,21,224,77,147
457101,22,224,77,147
457101,23,224,77,147
457101,24,28,10,18
457101,25,196,67,129
457101,39,36,13,23
457101,40,160,54,106
457101,41,31,17,14
457101,42,31,17,14
457101,43,31,17,14
457101,45,31,17,14
457101,59,20,10,10
457101,60,11,7,4
457110,1,333,55,278
457110,2,333,55,278
457110,3,333,55,278
457110,4,9,0,9
457110,5,324,55,269
457110,19,46,12,34
457110,20,278,43,235
457110,21,254,40,214
457110,22,254,40,214
457110,23,254,40,214
457110,24,8,0,8
457110,25,246,40,206
457110,39,19,4,15
457110,40,227,36,191
457110,41,79,15,64
457110,42,79,15,64
457110,43,79,15,64
457110,44,1,0,1
457110,45,78,15,63
457110,59,27,8,19
457110,60,51,7,44
457129,1,649,88,561
457129,2,649,88,561
457129,3,649,88,561
457129,4,2,1,1
457129,5,647,87,560
457129,19,246,33,213
457129,20,401,54,347
457129,21,339,46,293
457129,22,339,46,293
457129,23,339,46,293
457129,24,2,1,1
457129,25,337,45,292
457129,39,110,14,96
457129,40,227,31,196
457129,41,310,42,268
457129,42,310,42,268
457129,43,310,42,268
457129,45,310,42,268
457129,59,136,19,117
457129,60,174,23,151
457174,1,336,26,310
457174,2,336,26,310
457174,3,336,26,310
457174,4,126,9,117
457174,5,210,17,193
457174,20,210,17,193
457174,21,336,26,310
457174,22,336,26,310
457174,23,336,26,310
457174,24,126,9,117
457174,25,210,17,193
457174,40,210,17,193
457183,1,100,17,83
457183,2,100,17,83
457183,3,100,17,83
457183,5,100,17,83
457183,20,100,17,83
457183,21,100,17,83
457183,22,100,17,83
457183,23,100,17,83
457183,25,100,17,83
457183,40,100,17,83
457192,1,126,86,40
457192,2,126,86,40
457192,3,126,86,40
457192,4,31,25,6
457192,5,95,61,34
457192,20,95,61,34
457192,21,126,86,40
457192,22,126,86,40
457192,23,126,86,40
457192,24,31,25,6
457192,25,95,61,34
457192,40,95,61,34
457208,1,28,15,13
457208,2,28,15,13
457208,3,28,15,13
457208,4,6,3,3
457208,5,22,12,10
457208,20,22,12,10
457208,21,28,15,13
457208,22,28,15,13
457208,23,28,15,13
457208,24,6,3,3
457208,25,22,12,10
457208,40,22,12,10
457226,1,58,48,10
457226,2,58,48,10
457226,3,58,48,10
457226,4,3,3,0
457226,5,55,45,10
457226,20,55,45,10
457226,21,16,13,3
457226,22,16,13,3
457226,23,16,13,3
457226,24,2,2,0
457226,25,14,11,3
457226,40,14,11,3
457226,41,42,35,7
457226,42,42,35,7
457226,43,42,35,7
457226,44,1,1,0
457226,45,41,34,7
457226,60,41,34,7
457244,1,54,30,24
457244,2,54,30,24
457244,3,54,30,24
457244,4,23,20,3
457244,5,31,10,21
457244,20,31,10,21
457244,21,41,26,15
457244,22,41,26,15
457244,23,41,26,15
457244,24,19,17,2
457244,25,22,9,13
457244,40,22,9,13
457244,41,13,4,9
457244,42,13,4,9
457244,43,13,4,9
457244,44,4,3,1
457244,45,9,1,8
457244,60,9,1,8
457253,1,46,1,45
457253,2,46,1,45
457253,3,46,1,45
457253,4,6,0,6
457253,5,40,1,39
457253,20,40,1,39
457253,21,15,0,15
457253,22,15,0,15
457253,23,15,0,15
457253,24,1,0,1
457253,25,14,0,14
457253,40,14,0,14
457253,41,31,1,30
457253,42,31,1,30
457253,43,31,1,30
457253,44,5,0,5
457253,45,26,1,25
457253,60,26,1,25
457271,1,63,21,42
457271,12,63,21,42
457271,21,29,9,20
457271,32,29,9,20
457271,41,34,12,22
457271,52,34,12,22
457280,1,115,4,111
457280,2,115,4,111
457280,3,115,4,111
457280,4,10,3,7
457280,5,105,1,104
457280,20,105,1,104
457280,21,82,2,80
457280,22,82,2,80
457280,23,82,2,80
457280,24,7,1,6
457280,25,75,1,74
457280,40,75,1,74
457280,41,33,2,31
457280,42,33,2,31
457280,43,33,2,31
457280,44,3,2,1
457280,45,30,0,30
457280,60,30,0,30
457299,1,145,30,115
457299,2,145,30,115
457299,3,145,30,115
457299,4,44,10,34
457299,5,101,20,81
457299,19,9,3,6
457299,20,92,17,75
457299,21,112,25,87
457299,22,112,25,87
457299,23,112,25,87
457299,24,29,8,21
457299,25,83,17,66
457299,39,9,3,6
457299,40,74,14,60
457299,41,33,5,28
457299,42,33,5,28
457299,43,33,5,28
457299,44,15,2,13
457299,45,18,3,15
457299,60,18,3,15
457314,1,105,25,80
457314,2,105,25,80
457314,3,105,25,80
457314,4,32,8,24
457314,5,73,17,56
457314,20,73,17,56
457314,21,105,25,80
457314,22,105,25,80
457314,23,105,25,80
457314,24,32,8,24
457314,25,73,17,56
457314,40,73,17,56
457323,1,275,9,266
457323,2,275,9,266
457323,3,275,9,266
457323,4,54,0,54
457323,5,221,9,212
457323,20,221,9,212
457323,21,184,7,177
457323,22,184,7,177
457323,23,184,7,177
457323,24,33,0,33
457323,25,151,7,144
457323,40,151,7,144
457323,41,91,2,89
457323,42,91,2,89
457323,43,91,2,89
457323,44,21,0,21
457323,45,70,2,68
457323,60,70,2,68
457332,1,38,5,33
457332,2,38,5,33
457332,3,38,5,33
457332,4,19,3,16
457332,5,19,2,17
457332,20,19,2,17
457332,21,13,2,11
457332,22,13,2,11
457332,23,13,2,11
457332,24,9,1,8
457332,25,4,1,3
457332,40,4,1,3
457332,41,25,3,22
457332,42,25,3,22
457332,43,25,3,22
457332,44,10,2,8
457332,45,15,1,14
457332,60,15,1,14
457341,1,132,10,122
457341,2,132,10,122
457341,3,132,10,122
457341,4,16,0,16
457341,5,116,10,106
457341,20,116,10,106
457341,21,113,9,104
457341,22,113,9,104
457341,23,113,9,104
457341,24,15,0,15
457341,25,98,9,89
457341,40,98,9,89
457341,41,19,1,18
457341,42,19,1,18
457341,43,19,1,18
457341,44,1,0,1
457341,45,18,1,17
457341,60,18,1,17
457350,1,34,0,34
457350,2,34,0,34
457350,3,34,0,34
457350,4,9,0,9
457350,5,25,0,25
457350,20,25,0,25
457350,41,34,0,34
457350,42,34,0,34
457350,43,34,0,34
457350,44,9,0,9
457350,45,25,0,25
457350,60,25,0,25
457378,1,130,40,90
457378,2,130,40,90
457378,3,130,40,90
457378,4,29,10,19
457378,5,101,30,71
457378,20,101,30,71
457378,21,120,30,90
457378,22,120,30,90
457378,23,120,30,90
457378,24,27,8,19
457378,25,93,22,71
457378,40,93,22,71
457378,41,10,10,0
457378,42,10,10,0
457378,43,10,10,0
457378,44,2,2,0
457378,45,8,8,0
457378,60,8,8,0
457387,1,386,166,220
457387,2,386,166,220
457387,3,212,87,125
457387,4,49,24,25
457387,5,163,63,100
457387,11,174,79,95
457387,20,163,63,100
457387,21,187,87,100
457387,22,187,87,100
457387,23,187,87,100
457387,24,39,24,15
457387,25,148,63,85
457387,40,148,63,85
457387,41,199,79,120
457387,42,199,79,120
457387,43,25,0,25
457387,44,10,0,10
457387,45,15,0,15
457387,51,174,79,95
457387,60,15,0,15
457396,1,120,21,99
457396,2,120,21,99
457396,3,120,21,99
457396,4,15,2,13
457396,5,105,19,86
457396,20,105,19,86
457396,21,75,9,66
457396,22,75,9,66
457396,23,75,9,66
457396,24,13,1,12
457396,25,62,8,54
457396,40,62,8,54
457396,41,45,12,33
457396,42,45,12,33
457396,43,45,12,33
457396,44,2,1,1
457396,45,43,11,32
457396,60,43,11,32
457402,1,46,14,32
457402,2,33,8,25
457402,3,33,8,25
457402,5,33,8,25
457402,12,13,6,7
457402,20,33,8,25
457402,21,7,4,3
457402,22,7,4,3
457402,23,7,4,3
457402,25,7,4,3
457402,40,7,4,3
457402,41,39,10,29
457402,42,26,4,22
457402,43,26,4,22
457402,45,26,4,22
457402,52,13,6,7
457402,60,26,4,22
457411,1,268,255,13
457411,2,268,255,13
457411,3,268,255,13
457411,4,30,28,2
457411,5,238,227,11
457411,20,238,227,11
457411,21,266,253,13
457411,22,266,253,13
457411,23,266,253,13
457411,24,30,28,2
457411,25,236,225,11
457411,40,236,225,11
457411,41,2,2,0
457411,42,2,2,0
457411,43,2,2,0
457411,45,2,2,0
457411,60,2,2,0
457420,1,99,4,95
457420,2,99,4,95
457420,3,99,4,95
457420,4,12,1,11
457420,5,87,3,84
457420,20,87,3,84
457420,21,51,4,47
457420,22,51,4,47
457420,23,51,4,47
457420,24,10,1,9
457420,25,41,3,38
457420,40,41,3,38
457420,41,48,0,48
457420,42,48,0,48
457420,43,48,0,48
457420,44,2,0,2
457420,45,46,0,46
457420,60,46,0,46
457439,1,37,1,36
457439,2,37,1,36
457439,3,37,1,36
457439,4,16,1,15
457439,5,21,0,21
457439,20,21,0,21
457439,21,24,1,23
457439,22,24,1,23
457439,23,24,1,23
457439,24,10,1,9
457439,25,14,0,14
457439,40,14,0,14
457439,41,13,0,13
457439,42,13,0,13
457439,43,13,0,13
457439,44,6,0,6
457439,45,7,0,7
457439,60,7,0,7
457448,1,148,15,133
457448,2,148,15,133
457448,3,148,15,133
457448,4,23,2,21
457448,5,125,13,112
457448,20,125,13,112
457448,21,148,15,133
457448,22,148,15,133
457448,23,148,15,133
457448,24,23,2,21
457448,25,125,13,112
457448,40,125,13,112
457457,1,44,5,39
457457,2,44,5,39
457457,3,44,5,39
457457,4,35,5,30
457457,5,9,0,9
457457,20,9,0,9
457457,21,18,3,15
457457,22,18,3,15
457457,23,18,3,15
457457,24,16,3,13
457457,25,2,0,2
457457,40,2,0,2
457457,41,26,2,24
457457,42,26,2,24
457457,43,26,2,24
457457,44,19,2,17
457457,45,7,0,7
457457,60,7,0,7
457466,1,60,50,10
457466,2,60,50,10
457466,3,60,50,10
457466,4,14,13,1
457466,5,46,37,9
457466,20,46,37,9
457466,21,60,50,10
457466,22,60,50,10
457466,23,60,50,10
457466,24,14,13,1
457466,25,46,37,9
457466,40,46,37,9
457475,1,93,4,89
457475,2,93,4,89
457475,3,93,4,89
457475,4,33,4,29
457475,5,60,0,60
457475,20,60,0,60
457475,21,93,4,89
457475,22,93,4,89
457475,23,93,4,89
457475,24,33,4,29
457475,25,60,0,60
457475,40,60,0,60
457484,1,147,79,68
457484,2,129,66,63
457484,3,126,64,62
457484,4,13,5,8
457484,5,113,59,54
457484,11,3,2,1
457484,12,18,13,5
457484,19,4,0,4
457484,20,109,59,50
457484,21,87,46,41
457484,22,81,41,40
457484,23,81,41,40
457484,24,8,3,5
457484,25,73,38,35
457484,32,6,5,1
457484,39,3,0,3
457484,40,70,38,32
457484,41,60,33,27
457484,42,48,25,23
457484,43,45,23,22
457484,44,5,2,3
457484,45,40,21,19
457484,51,3,2,1
457484,52,12,8,4
457484,59,1,0,1
457484,60,39,21,18
457493,1,25,0,25
457493,2,25,0,25
457493,3,25,0,25
457493,4,10,0,10
457493,5,15,0,15
457493,20,15,0,15
457493,21,25,0,25
457493,22,25,0,25
457493,23,25,0,25
457493,24,10,0,10
457493,25,15,0,15
457493,40,15,0,15
457509,1,33,0,33
457509,2,33,0,33
457509,3,33,0,33
457509,4,8,0,8
457509,5,25,0,25
457509,20,25,0,25
457509,21,33,0,33
457509,22,33,0,33
457509,23,33,0,33
457509,24,8,0,8
457509,25,25,0,25
457509,40,25,0,25
457527,1,344,48,296
457527,2,344,48,296
457527,3,293,44,249
457527,4,7,2,5
457527,5,286,42,244
457527,11,51,4,47
457527,19,69,16,53
457527,20,217,26,191
457527,21,254,34,220
457527,22,254,34,220
457527,23,212,30,182
457527,24,5,1,4
457527,25,207,29,178
457527,31,42,4,38
457527,39,45,10,35
457527,40,162,19,143
457527,41,90,14,76
457527,42,90,14,76
457527,43,81,14,67
457527,44,2,1,1
457527,45,79,13,66
457527,51,9,0,9
457527,59,24,6,18
457527,60,55,7,48
457536,1,45,16,29
457536,2,45,16,29
457536,3,45,16,29
457536,4,21,5,16
457536,5,24,11,13
457536,20,24,11,13
457536,21,45,16,29
457536,22,45,16,29
457536,23,45,16,29
457536,24,21,5,16
457536,25,24,11,13
457536,40,24,11,13
457545,1,131,5,126
457545,2,131,5,126
457545,3,131,5,126
457545,4,31,1,30
457545,5,100,4,96
457545,20,100,4,96
457545,21,102,4,98
457545,22,102,4,98
457545,23,102,4,98
457545,24,29,1,28
457545,25,73,3,70
457545,40,73,3,70
457545,41,29,1,28
457545,42,29,1,28
457545,43,29,1,28
457545,44,2,0,2
457545,45,27,1,26
457545,60,27,1,26
457554,1,45,0,45
457554,2,45,0,45
457554,3,45,0,45
457554,4,42,0,42
457554,5,3,0,3
457554,20,3,0,3
457554,21,42,0,42
457554,22,42,0,42
457554,23,42,0,42
457554,24,40,0,40
457554,25,2,0,2
457554,40,2,0,2
457554,41,3,0,3
457554,42,3,0,3
457554,43,3,0,3
457554,44,2,0,2
457554,45,1,0,1
457554,60,1,0,1
457563,1,208,7,201
457563,2,208,7,201
457563,3,208,7,201
457563,4,51,3,48
457563,5,157,4,153
457563,20,157,4,153
457563,21,208,7,201
457563,22,208,7,201
457563,23,208,7,201
457563,24,51,3,48
457563,25,157,4,153
457563,40,157,4,153
457572,1,106,2,104
457572,2,106,2,104
457572,3,106,2,104
457572,4,15,0,15
457572,5,91,2,89
457572,20,91,2,89
457572,21,106,2,104
457572,22,106,2,104
457572,23,106,2,104
457572,24,15,0,15
457572,25,91,2,89
457572,40,91,2,89
457581,1,152,5,147
457581,2,152,5,147
457581,3,152,5,147
457581,4,19,1,18
457581,5,133,4,129
457581,20,133,4,129
457581,21,152,5,147
457581,22,152,5,147
457581,23,152,5,147
457581,24,19,1,18
457581,25,133,4,129
457581,40,133,4,129
457590,1,48,2,46
457590,2,48,2,46
457590,3,48,2,46
457590,5,48,2,46
457590,20,48,2,46
457590,21,38,1,37
457590,22,38,1,37
457590,23,38,1,37
457590,25,38,1,37
457590,40,38,1,37
457590,41,10,1,9
457590,42,10,1,9
457590,43,10,1,9
457590,45,10,1,9
457590,60,10,1,9
457606,1,35,2,33
457606,2,35,2,33
457606,3,35,2,33
457606,4,33,2,31
457606,5,2,0,2
457606,20,2,0,2
457606,21,35,2,33
457606,22,35,2,33
457606,23,35,2,33
457606,24,33,2,31
457606,25,2,0,2
457606,40,2,0,2
457615,1,50,6,44
457615,2,50,6,44
457615,3,50,6,44
457615,4,21,3,18
457615,5,29,3,26
457615,20,29,3,26
457615,41,50,6,44
457615,42,50,6,44
457615,43,50,6,44
457615,44,21,3,18
457615,45,29,3,26
457615,60,29,3,26
457624,1,28,2,26
457624,2,28,2,26
457624,3,28,2,26
457624,4,27,2,25
457624,5,1,0,1
457624,20,1,0,1
457624,21,28,2,26
457624,22,28,2,26
457624,23,28,2,26
457624,24,27,2,25
457624,25,1,0,1
457624,40,1,0,1
457633,1,129,4,125
457633,2,129,4,125
457633,3,129,4,125
457633,4,44,0,44
457633,5,85,4,81
457633,20,85,4,81
457633,21,97,2,95
457633,22,97,2,95
457633,23,97,2,95
457633,24,34,0,34
457633,25,63,2,61
457633,40,63,2,61
457633,41,32,2,30
457633,42,32,2,30
457633,43,32,2,30
457633,44,10,0,10
457633,45,22,2,20
457633,60,22,2,20
457642,1,59,3,56
457642,2,59,3,56
457642,3,59,3,56
457642,4,20,1,19
457642,5,39,2,37
457642,20,39,2,37
457642,21,42,3,39
457642,22,42,3,39
457642,23,42,3,39
457642,24,17,1,16
457642,25,25,2,23
457642,40,25,2,23
457642,41,17,0,17
457642,42,17,0,17
457642,43,17,0,17
457642,44,3,0,3
457642,45,14,0,14
457642,60,14,0,14
457651,1,95,22,73
457651,2,95,22,73
457651,3,95,22,73
457651,4,15,3,12
457651,5,80,19,61
457651,20,80,19,61
457651,21,48,8,40
457651,22,48,8,40
457651,23,48,8,40
457651,24,10,1,9
457651,25,38,7,31
457651,40,38,7,31
457651,41,47,14,33
457651,42,47,14,33
457651,43,47,14,33
457651,44,5,2,3
457651,45,42,12,30
457651,60,42,12,30
457679,1,33,1,32
457679,2,33,1,32
457679,3,33,1,32
457679,4,19,0,19
457679,5,14,1,13
457679,20,14,1,13
457679,21,33,1,32
457679,22,33,1,32
457679,23,33,1,32
457679,24,19,0,19
457679,25,14,1,13
457679,40,14,1,13
457688,1,1822,1364,458
457688,2,1822,1364,458
457688,3,1819,1361,458
457688,4,472,338,134
457688,5,1347,1023,324
457688,11,3,3,0
457688,19,1059,934,125
457688,20,288,89,199
457688,21,1822,1364,458
457688,22,1822,1364,458
457688,23,1819,1361,458
457688,24,472,338,134
457688,25,1347,1023,324
457688,31,3,3,0
457688,39,1059,934,125
457688,40,288,89,199
457697,1,78,36,42
457697,2,78,36,42
457697,3,74,33,41
457697,4,7,3,4
457697,5,67,30,37
457697,11,4,3,1
457697,19,24,13,11
457697,20,43,17,26
457697,21,47,22,25
457697,22,47,22,25
457697,23,46,21,25
457697,24,3,1,2
457697,25,43,20,23
457697,31,1,1,0
457697,39,16,8,8
457697,40,27,12,15
457697,41,31,14,17
457697,42,31,14,17
457697,43,28,12,16
457697,44,4,2,2
457697,45,24,10,14
457697,51,3,2,1
457697,59,8,5,3
457697,60,16,5,11
457703,1,105,58,47
457703,2,105,58,47
457703,3,105,58,47
457703,4,14,7,7
457703,5,91,51,40
457703,20,91,51,40
457703,21,46,29,17
457703,22,46,29,17
457703,23,46,29,17
457703,24,3,2,1
457703,25,43,27,16
457703,40,43,27,16
457703,41,59,29,30
457703,42,59,29,30
457703,43,59,29,30
457703,44,11,5,6
457703,45,48,24,24
457703,60,48,24,24
457721,1,30,2,28
457721,2,30,2,28
457721,3,30,2,28
457721,4,12,0,12
457721,5,18,2,16
457721,20,18,2,16
457721,21,30,2,28
457721,22,30,2,28
457721,23,30,2,28
457721,24,12,0,12
457721,25,18,2,16
457721,40,18,2,16
457730,1,515,122,393
457730,2,515,122,393
457730,3,515,122,393
457730,4,154,34,120
